image_name,text,confidence,quality,text_length,product_name,allergens
5000168164045_en,M-Mities Nuts Ginger],0.5862814289349613,0.5862814289349613,21,Ginger Nuts,gluten
5000168176819_en,MMitee Teeu 'Hobnobs D,0.4109057586958574,0.4109057586958574,22,McVities Hob Nobs Dark Chocolate 262g,"gluten, soybeans"
5000168176833_en,ZenT Ktone Mmities} 'Hobnobs,0.3731732225248307,0.3731732225248307,28,Hobnobs Milk Chocolate,"gluten, milk, soybeans"
5000168180045_en,JACOBs MiN) ORIGINAL CHEDDARS FulLy,0.7748060212521461,0.7748060212521461,35,Original Mini Cheddars,"gluten, milk"
5000168180083_en,1 2 E,0.4207177681799703,0.4207177681799703,5,Treeselets,"gluten, milk"
5000168186610_en,"anda PER Per SeRVIG (252 493 (kcal) 470 117 Siltich SATURATES 19.6g 83 CARBOHYDRATE 66.4g Tg dwhich SUGARS 0.6g Fbre PROTEIN 4g Saut 0.59 Tpral number of servings per pack: 6 FOUR CREAM & CHIVE FLAVOUR Crsp SNack Biscuits Iror Flour (Wheat Flour, Calcium; alm)Dried iegetabo; Oil: and Chive Sol Natural eanted althybala Janca, Jnn rutition Unformation 7440t S 1009 . energy 1971 edients: Mladne Thamin) (Sunflowet, Gtzm Starch. Flavout Onion _ (ai",0.5491655783731358,1.0,447,Jacob’s Sour Cream & Chive Cracker Crisps,"gluten, milk"
5000168186634_en,JACOBs CRACKER Ctps SEA SALT & BALSAMIC VINEGAR,0.7603546641022337,0.7603546641022337,47,Cracker Crisps Sea Salt & Balsamic Vinegar,gluten
5000168188614_en,0oco' Fon Zilero AxuaATeS 99 Eas 39 0.999 0i0o Cf Dulo,0.3286157484774724,0.45,54,McVitie's Tasties Ginger Nut,gluten
5000168188713_en,ToNe au MMties 'Hobnobs Choeolate,0.2523399634535795,0.275,33,McVitie's Hobnobs Milk Choc Jumbo Pack,"gluten, milk, soybeans"
5000168194127_en,DARK CHOCOLATE McVities Digestives,0.6506570360138676,0.6506570360138676,34,Digestives Dark chocolate,"gluten, milk, soybeans"
5000168194189_en,"milk' MVities Digestives Favourite NatiON""$ Chocolate",0.6706614765435747,0.6706614765435747,53,Digestives,"gluten, milk"
5000168197104_en,5 GrRatta] CRACKERS I4Oge,0.7364808854162179,0.7364808854162179,25,Ciabatta crackers,gluten
5000168197586_en,ThePefdBre UAAEECT #acy 128 Kcal ~olcG hbkej a or (GeHhead) truhot bvx APPLE Lbora Hillint Calcna flovoured afplo,0.3243239230429976,0.9416666666666668,113,Fruit & Oat Bakes apple,"gluten, soybeans"
5000168197609_en,128 kcal SOURCE DBFTEC frudot bkx 6ata Golden filling Strawberry Exth Eule Mia 88 (GAhead STRAWBERRY nxed Tavoured 02,0.5400339178577456,0.975,117,6 Fruit & Oat Bakes Strawberry,"gluten, soybeans"
5000168203393_en,"JACOBS"" SELECTION cricter Warieties Perrect Fod Eved cheise ROad 300g",0.3392914743226172,0.575,69,Jacobs Selection,"eggs, gluten, milk, sesame-seeds, soybeans"
5000168206462_en,86 Ring ono Mvitle Tasties Cocoun,0.5395065948396509,0.5395065948396509,33,Tasties Coconut Rings,"gluten, milk"
5000168208749_en,"MVities Digestives , choco ATE Milk",0.6985239526129918,0.6985239526129918,35,Digestives Milk Chocolate,"gluten, milk, soybeans"
5000168208763_en,"Dark chocolati Mvities Digestives,",0.7426136897633928,0.7426136897633928,34,Digestives Dark Chocolate,"gluten, milk, soybeans"
5000168210360_en,Ktles 73 ORIGINAL PENGUIN,0.8617575977575235,0.8617575977575235,25,Penguin,"gluten, milk, soybeans"
5000168210421_en,7 Jaiel I= CLub MVities CLub 'Orange,0.5669757271544741,0.5669757271544741,36,McVitie's Club Orange Bars 7 x (154g),"gluten, milk, soybeans"
5000168210728_en,COSO3 M Vities- CLUB Minb,0.4154789438356331,0.4154789438356331,25,McVitie’s Club Mint,"gluten, milk, soybeans"
5000168218663_en,95 MMties DJLd,0.6195739916816517,0.6195739916816517,14,Gold,"gluten, milk, soybeans"
5000169016657_en,ESSEDTIAL WAITROSE PA RTN E R $ HIGH BAKE WATER B/S,0.6535009123432947,0.6535009123432947,51,High Bake Water Biscuits,gluten
5000169016671_en,SSENTIAL W AITROSE P A R T N E R $ CREAM CRACKERS,0.913077796518214,0.913077796518214,49,Cream Crackers,gluten
5000169028247_en,150g Weohuttit Wartore Crenerin Iechmtier Wae tunnten Hamdc JCst Se,0.1151915473746026,0.5583333333333333,67,Hand Cooked Sea Salt Crisps,nan
5000169032510_en,WAITROSE All Butter SCOTTISH SHORTBREAD FINGERS,0.917727925297556,0.917727925297556,47,WR Shortbread Fingers 200g,"gluten, milk"
5000169039458_en,ESSENTIAL WAITROSE PA R T N E R $ BOURBON CREAMS 27 07 24 0 ACI 1130 BOl;,0.6154443447503737,0.6154443447503737,73,Bourbon Creams,gluten
5000169051658_en,good essential nealth Waitrose wholewheat biscuits,0.9391241062808328,0.9391241062808328,50,Essential waitrose wholewheat biscuits,gluten
5000169052860_en,ESSENTIAL WAITROS RTNER= REAOY SA LTED CRISPS 6 PA,0.6668779928015011,0.6668779928015011,50,Ready salted potato crisps,nan
5000169058848_en,WattROsE POPPY & SESAME EED THINS,0.4867634265666647,0.4867634265666647,33,Poppy & sesame seed thins,"gluten, sesame-seeds"
5000169072639_en,ESSENTIAL WAITROSE P A RTN E R $ SHORTCAKE BISCUITS,0.8973754206714526,0.8973754206714526,51,Shortcake biscuits,gluten
5000169075449_en,Waitrose 4 buttery & croissants made with Charentes butter flaky,0.9544143428025552,0.9544143428025552,64,Croissants Made with Charentes Butter,"eggs, gluten, milk"
5000169101636_en,Waitrose Crisp saVol all butter Gruyere cheese & poppy seed twists,0.8723504756663852,0.8723504756663852,66,WR AB Cheese & Poppy Seed Twists 125g,"gluten, milk"
5000169121979_en,waitrose Crisp & lively salt & black pepper mix,0.9731497007078372,0.9731497007078372,47,Waitrose Crisp & lively salt & black pepper mix,"gluten, milk"
5000169145920_en,WAITROSE @ PARTNER$ DELI StyLe COLESLAW ONoN AND CHIVES 300g 04 MAY IF,0.4874061039513366,0.5833333333333334,70,Deli-Style Coleslaw,"eggs, milk, mustard"
5000169149768_en,Waitrose DUCHY. 0) ac STEM GINGER ALL BUTTER SHORTBREAD BAKED WITHIBRITISH WHEAT,0.7058292452616971,0.7058292452616971,80,Duchy Organic Stem Ginger All Butter Shortbread,"gluten, milk"
5000169149805_en,"WaitroseDUCHY ""UC HIGHLAND ALL BUT TER SHORTBREAD FINGERS",0.626358330389447,0.626358330389447,57,Duchy Organic Highland All Butter Shortbread Fingers,"gluten, milk"
5000169149829_en,WAITROSE DuchY ORGANIC Stem Ginger Biscuits Coated In Dark Chocolate SSTEM GinGer beccur EESTL,0.5064533698788617,0.7833333333333333,94,Duchy Organic Stem Ginger Biscuits Coated in Dark Chocolate,"gluten, milk"
5000169149836_en,WAITROSE AR | NL k $ DUCHY ORGANIC Highland All Butter Shortbread Rounds Rtffl 107403 EziEii,0.5328243118180799,0.7666666666666667,92,Highland All Butter Shortbread Rounds,"gluten, milk"
5000169149843_en,DUCHY ORIGINALS from Waitrose Fatiikting Dur hiatagi ORGANIC ORIGiNAL OATEN biscuits eIS0g,0.6777336943584463,0.75,90,Oaten biscuits,"gluten, milk"
5000169174975_en,"with 4 sea esalt Potato crisps 'flavoured balsamic seasoning: INCREDIENTS: Porato, 'sunflowerol riceflur Sugo; bosumcvnego Powder (redwine vhegar; grapemust) sea salt; flavouring: cckaity regulator (alrkcacld) splrit vinegor powder; yeast extract ALLERCY ADVICE: May contaln milk NUTRITION TYPICAL VALUES PER PER 30g AS SCLD 10og SERVING Energy kJ 2i02 630 kcal 503 2779 8.3g Sfwtkchsaturates 30g 55.49 16.6g Fbre 469 14g 5,89 179 and vinegar= Eergy * 099 corbonydrate cwncsgs 06g Prolen 133g 0 40g mtoaccnuCA Wepock coniamss",0.6489199926764764,1.0,525,Sea salt & balsamic vinegar crisps,nan
5000169202777_en,05 WAR JENGLISH MUFFINS,0.5289792761209855,0.5289792761209855,23,White Muffins,"gluten, milk"
5000169213520_en,WAITROSE PA RTNeR $ SOUR CREAM & CHIVE MIX Aneng UPDL,0.4981840183355003,0.4981840183355003,53,Sour Cream and Chive Mix,milk
5000169261163_en,Waitrose rough oatcakes baked wholegrain oats with deliciously crunchy tertue Ufull ol -,0.7711189268420892,0.7711189268420892,88,Rough Oatcakes,gluten
5000169261170_en,Waitrose seeded oatcakes buked fhll of wholegtin Oats; Dxseeds; sunilower spede ld AhL Kuaha,0.5277005054323417,0.7666666666666667,92,Seeded Oatcakes,"gluten, oatmeal"
5000169270226_en,WAITROSE PaRTNERS REDUCED FAT YOGURT DRESSED COLESLAW With Pink CABBAGE RADISHES [VGETARIAN 65709 300g WSe@T 16 JUN 16 40121461,0.6739019730252872,1.0,127,Reduced Fat yogurt dressed coleslaw,"eggs, milk, mustard"
5000169288832_en,essential salted 'ortilla chips Waitrose,0.8800535951887966,0.8800535951887966,40,Salted Tortilla Chips,nan
5000169294826_en,WAITROSE 'PARTNBR 5 CHOCOLATE COATED PEANUTS MADE WIth BELGIAN MILK CHOCOLATE Perlodg] Der 2g nngascoxprovioes Kalurole suot: 8 Lfrto Caee Me9kcd ADE frrrgt,0.3942154646279879,1.0,156,Chocolate coated peanuts,"milk, peanuts, soybeans"
5000169304143_en,8 crisp & flaky butter croissants with Charentes butter WairoseFrozen,0.8820190835529852,0.8820190835529852,69,Butter croissant,"eggs, gluten, milk"
5000169376270_en,s821 4hrose Popcorn maize Ra Equnanutuam E 17 SERVINGS;,0.4203840102318071,0.4583333333333333,55,Popcorn,nan
5000169409411_en,"WAITROSE APPLE BLACKBERRY CRUMBLE Cnrv]ol Eritaht Brams/ #Pp""tt Edj""CT Gbuer rtunthle OCT",0.6259351529402959,0.7416666666666667,89,Apple & blackberry crumble,"apple, gluten, milk"
5000169489154_en,EsSENTIAL WAITROSE PA RT NER $ TRAiGHT OVEN CHIPS Cut,0.700065599127499,0.700065599127499,53,Straight cut oven chips,nan
5000169550755_en,WAITROSE ARin FRUUT SADE JELLA,0.3080315511475408,0.3080315511475408,30,Fruit jellies,"gluten, orange"
5000169560761_en,Wamnose rich cornflake Crispy 1 ^ asten bites,0.5959269561832415,0.5959269561832415,45,Crispy & Rich mini cornflake cluster bites,"gluten, milk, soybeans"
5000169566558_en,entd uedet Dark Fuat Chocolate 90% NPI Wattor,0.4224316937201418,0.4224316937201418,45,Dark chocolate,nan
5000169567388_en,"Milk coccinotcs bunatint Gt Chocolate Chaneaa mn with Domninkan Rcclo Hazelnut, Caramcliscd Cashew & Pistachio acu98508 Nuts 49%/ N?I WAITROSE Dep",0.5559348187422143,1.0,146,"Hazelnut, Caramelised Cashew & Pistachio Milk Chocolate","milk, nuts"
5000169567401_en,WAITRost Dark SiNGle Origin chocolate T't; ; ^ .` Hmot ~s9,0.230286073632011,0.4833333333333333,58,Single origin dark chocolate,soybeans
5000169567418_en,S Tose Milk SINGLE ORigin CHOCOLATE Dominican Republie VivT Canar M DlIT cocorHaI 49%,0.4016976364551385,0.7083333333333334,85,Milk Single Origin Chocolate,milk
5000169567425_en,"Nel WAITROSE Milk SINGle Origin CHOCOLATE Dominican Rej""il FeuilAtINI Sea SALT Locohotli_ MaL 49",0.4485419394685096,0.8,96,Milk chocolate with feulletine wafer and sea salt,"gluten, milk"
5000169567432_en,"N""| WAITROSE Dark SINGLE Origin CHOCOLATE Ecuador ORANGE ALMOND Dea Goo D KTK MhA8to' 60% OMNG",0.6062081158413511,0.7833333333333333,94,Dark single origin chocolate orange & almond,nuts
5000169567548_en,N'| WAITROSE Dark SINGLE ORIGin CHOCOLATE Peru coknux_#uitt Ahou 80%,0.5396401392489165,0.5666666666666667,68,Dark Peru 80%,soybeans
5000169567579_en,Noj #TROSE Dark SINGLE ORIGIN CHOCOLATE Raneeci Ad Ginger TURMERIC Har cmleH CMTAAAD 1' : LAlnametanC Henr-C[a,0.3679150507488365,0.9166666666666666,110,Dark 75% madagascar ginger & turmeric,nan
5000169577158_en,Walitrose Soft & buttery sliced brioche lloaf,0.7996727580964416,0.7996727580964416,45,Soft & buttery sliced brioche loaf,"eggs, gluten, milk"
5000169577172_en,Waitrose 'Sweet 562 8 chocalate chip Vrifche rolls,0.6072144771662942,0.6072144771662942,50,Chocolate chips Brioche rolls,"eggs, gluten, milk"
5000169603673_en,WAITROSE SEA SALTED POPCORN,0.9520571905187256,0.9520571905187256,27,Sea salted popcorns,nan
5000169603871_en,WAITROSE P A R T N E R 5 SWEET & SALTY POPCORN 6 PACK,0.8405562874945578,0.8405562874945578,53,Sweet & salty popcorn,nan
5000169608036_en,WAITROSE OAR|N{ BELGIAN DARK CHOCOLATE 72%,0.7228933905348084,0.7228933905348084,42,Waitrose Belgian Dark Chocolate 72%,nan
5000169608043_en,WAITROSE BELGIAN DARK CHOCOLATE 54%,0.93197459841965,0.93197459841965,35,Belgian Dark Chocolate,nan
5000169608050_en,WAITROSE #A RTNER$ BELGIAN MILK CHOCOLATE 3296,0.7420508878594085,0.7420508878594085,46,Belgian Milk Chocolate,milk
5000169608067_en,WAITROSE PA RTN E R $ BELGIAN WHITE CHOCOLATE 25% Eeaocourt Hojou,0.6322534282358131,0.6322534282358131,65,Belgian White Chocolate,milk
5000169608074_en,Heiceccpovce Bnc' 3,0.1637311151608909,0.1637311151608909,19,Waitrose Belgian dark chocolate,nuts
5000169611418_en,PRAWN CRACKERS Mauo,0.6094262747845794,0.6094262747845794,19,PRAWN CRACKERS,crustaceans
5000169611425_en,WAITROSE MINI POPPADOMS,0.7603364066407012,0.7603364066407012,23,Mini Popadoms,nan
5000169612965_en,"Plandliving: _ Helping JxMu RAINBOW VEGETABLE FRITTERS Spiced red pepper; carrot, spinach cauliflower in tempura batter WAITROSE PARTNER$ erur 53j3y SUITABLE FOR Freezing Ka 5.30 BdAYz",0.4939736843461016,1.0,184,Plant Living Rainbow Vegetable Fritters,gluten
5000169625842_en,WAITROSE PA R TNE R $ SALTED ROASTED PISTACHIO NUTS,0.9277506413749662,0.9277506413749662,51,Roasted and salted Pistachio nuts,nuts
5000169632079_en,uatc Pies n Lln Mince,0.3461655571122589,0.3461655571122589,21,Mince Pies,"gluten, milk"
5000169632093_en,Brown Butte Pies with Cognac Uta Mince,0.7442058231664764,0.7442058231664764,38,Brown Butter Mince Pies with Cognac,"gluten, milk, nuts"
5000169633823_en,Wholetruit ehocolate 'Ooi -uRC Cachoimhnnt Oicoyta Tatt CiCaD FRUIT CCIAI[diOR,0.1870942206457689,0.65,78,Chocolate,nan
5000169633830_en,Blonde Chocolate FEUILLETINE Sea SALT CAAFIL tOTL lnet Mata Ic;,0.4067157648386227,0.525,63,Blonde Chocolate,"gluten, milk, soybeans"
5000169640210_en,WSFNROSE DARK CHOCOLATE DIGESTIVE BIsCUits,0.5825556354357048,0.5825556354357048,42,Dark chocolate digestive biscuits,"gluten, milk, soybeans"
5000169640388_en,11 SEP ciniat Jdo,0.3381864408397326,0.3381864408397326,17,4 hot crissed buns,gluten
5000169646595_en,ALL ButTeR SULTANASAONES WATTROSE Ea Pa,0.2196924996919484,0.325,39,4 All Butter Sultana Scones,"eggs, gluten, milk"
5000169653517_en,TROSE HIMMAMON KNOTS CHRISTMAS #EEta,0.6474574974804632,0.6474574974804632,36,Cinnamon knots,"gluten, milk"
5000169671030_en,ark Dccp cocoa rchness Wlcacinuesand spice Chocolate Uganda Sigu OHGIN Innea nios 85%/ NPI WAITROSE Dartnar Fhirirace,0.5648649742161378,0.975,117,Waitrose No1 Dark Chocolate,nan
5000169672396_en,WAITROSE AllButter CINNAMON KNOTS Leit,0.667795201719141,0.667795201719141,38,All Butter Cinnamon Knots,"gluten, milk"
5000169962275_en,Waitrose Crisp savoury all butter Cheddar twists,0.9579903431146132,0.9579903431146132,48,Cheddar Twists,"gluten, milk"
5000189120563_en,CHOCOLAT Pibpibr Iniuo & SWISS DARK CHOCOLATE For FINE DESSEATS AND CAKES 70% COCOA 100 g,0.6926637790507076,0.7416666666666667,89,Menier Swiss Dark Chocolate,"gluten, milk, nuts"
5000197154222_en,Sharwoods ThAi (ra(kers 8800,0.5344966901608097,0.5344966901608097,28,Thai Crackers,crustaceans
5000201468611_en,Aucnie Lan Go4 @ae HUBT dunae Gupae,0.1620404685906231,0.2916666666666667,35,Cadbury Crunchie Std 40g,milk
5000201499776_en,Cadbur Rwirl,0.4463992716451363,0.4463992716451363,12,Twirl,milk
5000218005656_en,AGES baked Farley? Rusks deduced Sugar packed uttk 7 key vitamins minerals inctuding iron and calcium (goodnes golden,0.7784576891260993,0.975,117,farley's reduced sugar rusks,gluten
5000218005670_en,Farley (Rusks Ouginae vitamins minerals ITOH &nd calcium,0.8429336189880853,0.8429336189880853,56,Farley's Rusks Original,gluten
5000221001058_en,Mr Kplng EXCEEDINGLY Good CAKES 6 ALMOND SLICES,0.7022896166236764,0.7022896166236764,47,6 Almond Slices,"eggs, gluten, milk, nuts, soybeans, sulphur-dioxide-and-sulphites"
5000221001119_en,T [Kiplng EpIGLcoon CAKES 8 FRENCH FANCIES 8,0.4762874696906293,0.4762874696906293,44,Mr Kipling F / Fancies 8Pk,"eggs, gluten, milk, soybeans"
5000221001386_en,Tr Kipling] DinclTcood Car 6 CHERRY BAKEWELLS,0.5033130328633716,0.5033130328633716,45,6 Cherry Bakewells,"eggs, gluten, milk, nuts, sulphur-dioxide-and-sulphites"
5000221002253_en,Tr Kiplng] JccIsudNAnttFnn raspbca rt LCaats,0.1256432149111823,0.3666666666666666,44,Jam Tarts,"gluten, sulphur-dioxide-and-sulphites"
5000221002338_en,"M. KLING Exceeclingly Melt cnunks Shortonst Artn Tutrition inFoRMATION Ehe+ Flnu? (ith Typleetalutt Per ee(59a Vcoc Rrman Muenu Jcang Starch CDtcdrn akh{uurt ELLEPC ""Aehtd Tdae Jodi Ca HEATING InstRucTiQ "" Tha Dar' Liiu '& DAED Bud",0.1931090636444192,1.0,231,Mr Kipling Bramley Apple Pies 6pk,"gluten, milk, sulphur-dioxide-and-sulphites"
5000221002901_en,Tr Kyphng EXCEEDINGLY Good CAKES 6 BAKEWELL SLICES,0.6314892147021798,0.6314892147021798,50,6 Bakewell Slices,"eggs, gluten, milk, nuts, soybeans"
5000221004639_en,tKplng _ MINI BATTENBERGS,0.6127395258880779,0.6127395258880779,25,Kipling Mini Battenbergs X5,"eggs, gluten, milk, soybeans, sulphur-dioxide-and-sulphites"
5000221006299_en,Tr Kinling EICEEDIHGl Good AKES VIENNESE WHIRLS,0.4359925459822457,0.4359925459822457,47,Mr Kipling Viennese Whirls 6pk,"gluten, milk"
5000221506621_en,Jw Aich 2 FAMOUS _ 03 5 016 Rols PERSONALIY chocolalt,0.4925430098235394,0.4925430098235394,53,Cadbury Chocolate Mini Rolls,"eggs, gluten, milk, soybeans"
5000221508076_en,Lini R@lS,0.3690739721059799,0.3690739721059799,9,Mini Rolls Raspberry,"eggs, gluten, milk, soybeans"
5000221601883_en,Jetwin PackS Tr Kipling IncitCOddca ANGEL SLICES,0.4782512685906864,0.4782512685906864,48,6 Angel Slices,"eggs, gluten, milk, soybeans"
5000221602606_en,@Cadbwvy AOUs FAMILV FAM SIZE Rets 10 Pack [0 Milk CHOCOLATE,0.5617255306102039,0.5617255306102039,60,Cadbury Chocolate Mini Rolls 10pk,"eggs, gluten, milk, soybeans"
5000221602644_en,TREMERDA TREATS RAND DAHL Kyplng WITHES 8 ANGEL SLICES F8ES7,0.4853748417108063,0.5,60,8 Angel Slices,"eggs, gluten, milk, soybeans"
5000221604846_en,T Knling] ~DIKGL Good CaKI 6 DEEP FILLED MINCE PIES,0.5468679373718397,0.5468679373718397,51,6 Deep Filled Mince Pies,"gluten, milk, sulphur-dioxide-and-sulphites"
5000234048262_en,RESEALABLE FOIL PACK YBors bake with Crystallised Jdd devilish kick t0 any Ginger Fiery eone,0.7004417811586366,0.7666666666666667,92,Crystallised Fiery Ginger,sulphur-dioxide-and-sulphites
5000237117446_en,"'E2O,O SPO HULA Hoops ~ORICINAI",0.655659018367199,0.655659018367199,31,hula hoops original,nan
5000237117460_en,'BBQ BEEF Huld) Hoors),0.5391419971013556,0.5391419971013556,22,hula hoops bbq,milk
5000237117583_en,2x 2 x ORIGINAL 89333 2*CHEESE 922 Hula Hoop; ' VINEGA] SALT ' Onion,0.4784591377733594,0.5666666666666667,68,NO ARTIFICIAL COLO NO ARTIFICIAL FLAVOURS NO MSG H,milk
5000237117828_en,Qnn ~FU SALTED oartifioLe 9379 moof:,0.2746189511322025,0.3,36,Hula Hoops Puft (salted),gluten
5000237117897_en,XULR 398 nntu Noops Puft SALTED 15g'`,0.4546283877052067,0.4546283877052067,37,Hula hoops,gluten
5000237123850_en,"Shot E2O,OOO' SPO Upht $ Mplly cocktall Cio Prawn""",0.4348848840256587,0.4348848840256587,50,Skips Prawn Cocktail flavour 6pk,nan
5000237124673_en,KP SALT & VINEGAR PEANUTS 60388,0.7167780420541688,0.7167780420541688,31,Salt And Vinegar Flavour Peanuts,"gluten, milk, peanuts, soybeans"
5000237124772_en,xpefor Shatingl KP @Ts Theorgor ulbonit,0.3515509847740253,0.3515509847740253,39,cheese footballs,"gluten, milk, soybeans"
5000237126806_en,Butterkist CiNEMA Sweet popcorn,0.9046108457271724,0.9046108457271724,31,Pop corn,nan
5000237126820_en,Butterkis DELiCiOUS Sweet&: Salted popcorn ood,0.8405466078283464,0.8405466078283464,46,Sweet & Salty Popcorn,nan
5000237126875_en,Butterkist CRUNCHY toffee popcorn 170ge,0.7438744346661951,0.7438744346661951,39,Crunchy Toffee Popcorn,milk
5000237126967_en,Gutterkist SWEET SNACK PACKS Popcorn,0.7662025442196193,0.7662025442196193,36,Butterkist sweet popcorn,nan
5000237127025_en,Butterkis CRUNCHY toffee popcorn 6snackpacks,0.9657773007239352,0.9657773007239352,44,Butterkist Toffee Popcorn,milk
5000237127285_en,IP DRy ROASTED PEANUTS 'Fibre PROTEIN,0.5844142747114002,0.5844142747114002,37,KP Dry Roasted Peanuts,"celery, peanuts"
5000237127322_en,RESEAL FOR FRESHNESS KP 3 ORIGINAL 1 PROTEI 3 4159,0.6765828260656842,0.6765828260656842,50,Original Salted Peanuts,peanuts
5000237127346_en,KP 3 DRY PEANUTS ROASTED 1 9,0.8946516443568155,0.8946516443568155,28,KP Dry Roasted Peanuts,"celery, peanuts"
5000237128138_en,aram dctat VAEGAR: 79 _ (o1Scos,0.050747140068084,0.2583333333333333,31,Discos,"gluten, milk"
5000237128237_en,SALT & Ed2s.59 Anorti DISCOS VINEGAR FLAVOUR,0.6882386873808622,0.6882386873808622,44,Discos salt & vinegar,gluten
5000237128756_en,CNINSMR 86 PRETZELS ORIGINAL SEA SALTED PENNSTATE SNACKS BAKED,0.7306133182464755,0.7306133182464755,62,Baked Pretzels,gluten
5000237128770_en,JERI 93 PRETZELS Sour CREAM & CHIVE FLAVOUR] PENN STATE SNACKS BAKED,0.7060902400329674,0.7060902400329674,68,Baked pretzels sour cream and chive,"gluten, milk"
